URL,Title,Publish date,Authors,Section,Tags,Sort (Views),Visitors,Views,Engaged minutes,New vis.,Returning vis.,Avg. views new vis.,Avg. views ret. vis.,Avg. minutes new vis.,Avg. minutes ret. vis.,Desktop views,Mobile views,Tablet views,Search refs,Internal refs,Other refs,Direct refs,Social refs,Fb refs,Tw refs,Li refs,Pi refs,Social interactions,Fb interactions,Tw interactions,Li interactions,Pi interactions,Impact
https://www.huffingtonpost.com/entry/trump-judicial-nominees-not-qualified_us_5a049b07e4b0f76b05c429e2,Trump Court Pick Forgot To Mention He's Married To A White House Lawyer,11/13/17 15:30,Jennifer Bendery,Politics,"@health_adhd,@health_depression,@health_erectile,@health_gad,@health_hiv,@health_ibs,@health_models,@health_pain,@team_us_politics,donald-trump,political-science,type: news,us-news,us-senate-judiciary-committee,white-house",147049,140685,147049,140376,19820,93675,1.065,1.036,1.205,1.244,53844,77569,15636,2485,77809,8838,8691,35414,33128,2258,NA,6,19738,19247,401,30,60,1
https://www.huffingtonpost.com/entry/chuck-schumer-donald-trump-obamacare-cash_us_597cc9f4e4b02a8434b6c5d9,Chuck Schumer Warns Trump Against Withholding Obamacare Cash,7/29/17 15:10,Daniel Marans,Politics,"@amazonecho,@genassign,@health_erectile,@health_ibs,@health_models,@team_us_news_ga,bailouts,chuck-schumer,donald-trump,health-care-reform,obamacare,republican-politics,senate,type: news,us-government-resources,us-news",146992,123451,146992,111178,19181,66827,1.042,1.117,1.105,1.311,42697,83502,20793,7475,59505,12421,7280,50409,46668,3639,1,48,33421,33053,257,5,106,1
https://www.huffingtonpost.com/entry/trump-puerto-rico-paper-towels_us_59da65a3e4b046f5ad9904c6,Donald Trump Revels In Recounting The 'Very Good Towels' He Threw To Hurricane Victims,10/8/17 16:20,Marina Fang,Politics,"@health_depression,@health_erectile,@health_ibs,@health_models,@team_us_news_ga,arts-and-entertainment,donald-trump,hurricane-katrina,hurricane-maria,republican-politics,type: news,us-news",146753,131368,146753,164449,22170,80116,1.073,1.119,1.526,1.58,44661,84662,17430,14095,77329,13263,11026,22955,22501,361,NA,8,19550,19341,55,NA,154,0
https://www.huffingtonpost.com/entry/donald-trump-russia-story_us_596d2e66e4b010d776733140,"Trump’s Selling A Russia Story, But Most Americans Aren’t Buying It",7/17/17 19:02,S.V. Date,Politics,"@health_depression,@health_ibs,@health_models,@team_us_news_national_beats,donald-trump,donald-trump-jr,election-campaigns,republican-politics,russia,type: news,us-presidential-elections,white-house,white-house-press-secretary",146547,126460,146547,137068,17846,102633,1.063,1.122,1.049,1.11,76236,52073,18238,5347,113530,5637,5125,2366,2015,291,1,5,3895,3803,78,3,11,1
https://www.huffingtonpost.com/entry/roy-moore-tina-johnson-sexual-misconduct_us_5a0cc3e6e4b0c0b2f2f7930f,"Sixth Roy Moore Accuser Comes Forward, Says He Groped Her In 1991",11/15/17 18:37,Nick Visser,Politics,"@ads_sexy,@genassign,@health_erectile,@health_ibs,@health_models,@team_us_huffpost_now,alabama,roy-moore,sexual-misconduct,type: news,us-news,us-senate",146062,133659,146062,156145,18751,109408,1.041,1.098,1.092,1.244,74675,55133,16254,4423,120779,2485,5445,3405,2083,1304,NA,NA,3561,3346,110,NA,105,0
https://www.huffingtonpost.com/entry/rep-adam-schiff-gop-to-shut-down-russia-investigation_us_5a34491ce4b0ff955ad2fe3e,Rep. Adam Schiff Warns Of GOP Plans To Shutter House's Russia Probe,12/15/17 19:01,Carla Herreria,Politics,"@ads_scary,@health_erectile,@health_ibs,@health_models,@team_us_huffpost_now,adam-schiff,house,house-intelligence-committee,republican-party,russia,type: news,united-states-house-committee-on-the-judiciary,us-house-of-representatives,us-news,us-politics,w",145958,92277,145958,104476,13587,72734,1.119,1.151,1.103,1.244,79157,53754,13047,3407,75414,2571,43520,7155,6521,619,13,1,11203,11013,94,74,22,0
https://www.huffingtonpost.com/entry/joel-clement-ryan-zinke-interior_us_59d57657e4b0cde45872d610,Whistleblower Speaks Out: Morale At Interior Department Is 'In The Toilet',10/5/17 11:25,Chris D'Angelo,Politics,"@health_depression,@health_erectile,@health_ibs,@health_models,@team_us_news_ga,climate-change,department-of-the-interior,donald-trump,environment,industries,joel-clement,ryan-zinke,type: news,us-news",145947,133970,145947,252805,18694,104886,1.031,1.1,1.891,2.093,68144,62587,15216,6911,104899,3303,6063,11273,7838,3250,2,5,6952,6643,254,19,36,0
http://www.huffingtonpost.com/entry/boehner-obamacare-repeal_us_597724f2e4b0c95f375e45aa,John Boehner Says Republicans Will 'Never' Repeal And Replace Obamacare,7/25/17 7:49,Alana Horowitz Satlin,Politics,"@genassign,@health_adhd,@health_depression,@health_erectile,@health_gad,@health_hiv,@health_ibs,@health_models,@health_pain,@team_us_news_ga,affordable-care-act,john-boehner,obamacare,senate,type: news,us-government-resources,us-news",145852,134608,145852,82845,18144,95598,1.058,1.075,0.702,0.73,56974,76494,12384,11108,96669,1573,5838,27366,26521,824,1,1,10265,10148,99,6,12,0
https://www.huffingtonpost.com/entry/obamacare-democrats-tax-bill-republicans_us_5a3990b7e4b0b0e5a79e0dcf,Obamacare Plagued Democrats In 2010. The GOP Just Voted For A Bill Even Less Popular.,12/19/17 19:12,Ariel Edwards-Levy,Politics,"@health_erectile,@health_ibs,@health_models,@pollster,@sponsor_msnbcpolitics,@team_us_enterprise_politics,barack-obama,democratic-party,democratic-politics,donald-trump,health-care-reform,obamacare,personal-taxes,political-opinion-polls,political-science,",145829,87946,145829,100867,10705,76668,1.104,1.128,1.064,1.188,105394,33247,7188,136,82731,646,49602,1741,1578,161,1,NA,1553,1499,43,1,10,1
http://www.huffingtonpost.com/entry/nancy-pelosi-white-house-mansplain_us_59bb4325e4b086432b05c993,Nancy Pelosi Will Not Let The White House Mansplain To Her,9/15/17 0:00,Rebecca Shapiro,Politics,"@bustournewsletter,@health_erectile,@health_ibs,@health_models,@team_us_news_trends,mansplaining,nancy-pelosi,type: news,us-news,us-politics,white-house",145706,132842,145706,119673,17361,87276,1.088,1.107,1.06,1.131,51892,74448,19366,2236,86034,1169,12819,34600,32726,1824,14,13,18711,18448,170,39,54,0
http://www.huffingtonpost.com/entry/donald-trump-white-supremacists_us_59930177e4b09071f69cb038,"Lawmakers Demand Donald Trump Fire Top Aides, Saying They Encourage White Supremacists",8/15/17 11:10,Sam Levine,Politics,"@bustournewsletter,@genassign,@health_erectile,@health_ibs,@health_models,@team_us_news_ga,asian-voices,donald-trump,hate-crimes,hate-speech,psychology,sebastian-gorka,stephen-miller,steve-bannon,type: news,us-news,white-house",145702,135319,145702,133245,17956,101568,1.095,1.096,1.038,1.125,83163,50333,12206,4909,105074,1553,5981,18294,16668,1611,NA,2,28546,28235,261,9,41,1
